1:[-40.0, 72.0]
10908:[-115.02, 36.2]
10910:[-66.66666666666667, 45.95]
10911:[-123.02888888888889, 44.93083333333333]
10912:[-122.58, 44.91]
10914:[14.258333333333333, 40.845]
10917:[12.568333333333333, 55.67611111111111]
10919:[-117.4, 47.62]
10923:[7.7, 45.06666666666667]
10924:[-0.6666666666666666, 44.833333333333336]
10927:[30.299, 59.942]
10928:[-119.0, 66.0]
10931:[-3.187194444444444, 55.94738888888889]
10933:[-120.55, 38.21]
10934:[91.77, 26.14]
10937:[-74.023937, 40.744906]
10938:[-7.3074, 54.9958]
10939:[-81.99, 34.93]
10941:[31.21014, 30.0276]
10942:[-76.29723, 36.832994]
10944:[44.38333333333333, 33.333333333333336]
10945:[-0.25, 52.583333333333336]
10948:[-117.1725, 32.67805555555555]
10949:[-116.77, 33.02]
10950:[-6.25, 53.416666666666664]
10952:[-77.368, 35.602]
10953:[-115.14376, 36.10779]
10954:[-1.4791, 53.5537]
10956:[-0.09777777777777777, 51.52222222222222]
10957:[-122.72722222222222, 45.572500000000005]
10958:[-6.84165, 34.020882]
10961:[-71.259742, 42.365664]
10968:[-92.33111111111111, 34.736111111111114]
10972:[-121.94, 38.27]
10973:[-71.1221, 42.37145]
10976:[-93.26666666666667, 44.983333333333334]
10977:[-77.072568, 38.893755]
10978:[-121.75, 38.54]
10979:[-117.07222222222222, 32.775277777777774]
10980:[-49.25, -25.416666666666668]
10981:[-85.58583333333333, 42.29]
10982:[-76.485803, 42.443874]
10983:[-76.5, 42.44333333333333]
10984:[11.342777777777778, 44.49388888888889]
10985:[11.351388888888888, 44.5075]
10988:[-75.61, 41.44]
10989:[-63.59166666666667, 44.636944444444445]
10990:[-63.57138888888889, 44.647777777777776]
10993:[-106.43333333333334, 28.816666666666666]
10994:[82.96, 25.28]
10997:[-0.18333333333333332, 53.06666666666667]
10998:[11.393255555555555, 47.268588888888885]
11000:[-84.38611, 33.75278]
11002:[-96.9253, 42.786]
11003:[-100.0, 44.5]
11004:[22.9, 40.65]
11005:[-0.0922, 51.5155]
11006:[-1.553, 43.474]
11007:[-88.70416666666667, 32.374722222222225]
11008:[-82.35, 27.91]
11009:[-88.17527777777778, 39.48444444444444]
11011:[90.435, 27.417]
11012:[-52.73265, 47.57203]
11013:[-84.54666666666667, 42.73361111111111]
11014:[-80.63333333333334, 28.116666666666667]
11015:[-77.3075, 38.8308]
11017:[8.240833333333333, 48.76277777777778]
11019:[126.96666666666667, 37.56666666666667]
11021:[-75.208, 40.698]
11022:[-75.21638888888889, 40.68833333333333]
11024:[-66.06388888888888, 18.406388888888888]
11025:[20.46222222222222, 44.82055555555556]
11027:[-75.5363888888889, 42.81944444444445]
11029:[-4.0, 40.0]
11030:[-0.1324611111111111, 51.50598055555555]
11031:[-80.10166, 26.3712]
11034:[-73.89083333333333, 40.87833333333333]
11041:[72.82, 18.97]
11044:[-78.505, 38.035]
11045:[-71.1316, 42.6473]
11047:[-122.63138888888888, 38.24583333333334]
11050:[-106.61, 35.11083333333333]
11051:[-106.67, 35.05]
11052:[-1.4, 50.9]
11053:[3.3166666666666664, 50.38333333333333]
11057:[-94.39861111111112, 35.368611111111115]
11060:[144.9643, -37.8082]
11064:[77.417, 23.25]
11065:[77.41666666666667, 23.25]
11066:[-97.0325, 47.92527777777777]
11068:[-122.5, 41.583333333333336]
11070:[-2.3333333333333335, 50.833333333333336]
11071:[-87.66277777777778, 34.82027777777778]
11072:[85.5, 20.15]
11073:[85.84, 20.27]
11074:[88.35596, 22.54837]
11076:[-119.94, 38.02]
11077:[-71.31472222222222, 42.63944444444444]
11079:[5.116666666666666, 52.083333333333336]
11080:[-85.83333333333333, 33.66111111111111]
11081:[-0.16083333333333333, 51.52638888888889]
11089:[120.38333333333334, 36.06666666666667]
11090:[-75.44, 43.24]
11091:[-75.27583333333334, 43.094722222222224]
11092:[-77.086922, 38.937055]
11093:[-1.574, 54.773]
11096:[-73.75, 41.76]
11098:[4.9, 52.36666666666667]
11099:[79.8611111111111, 6.904444444444445]
11100:[79.84277777777777, 6.934444444444445]
11101:[4.5, 47.0]
11102:[134.5, 7.5]
11105:[-74.64, 39.47]
11108:[1.3, 52.93333333333333]
11109:[-73.57472222222222, 45.50416666666667]
11110:[-113.52, 37.28]
11111:[-121.9, 36.6]
11112:[112.75, -7.266666666666667]
11114:[-72.10466944444444, 41.378433333333334]
11115:[-72.10104, 41.354069]
11116:[-81.54416666666667, 24.666944444444447]
11117:[-122.917957, 49.276765]
11124:[-120.53, 38.78]
11130:[-72.69, 41.747]
11135:[-97.33611111111111, 37.68888888888888]
11137:[-71.118552, 42.378102]
11139:[-92.46, 47.58]
11144:[4.833333333333333, 52.666666666666664]
11146:[-117.82166666666666, 34.05638888888888]
11148:[-77.0125, 38.89833333333333]
11149:[-81.53, 38.34]
11150:[96.18333333333334, 16.85]
11152:[-1.0833333333333333, 50.81666666666667]
11153:[-80.83, 35.25]
11155:[-75.81391666666666, 20.01983333333333]
11156:[-94.6763888888889, 39.10666666666667]
11159:[-122.89305555555556, 47.0425]
11160:[-0.17888888888888888, 51.50138888888889]
11162:[-84.47, 33.79]
11163:[26.10111666666667, 44.43555555555555]
11166:[-77.304377, 38.852612]
11167:[-77.00222222222222, 38.980000000000004]
11168:[-77.2, 39.14]
11171:[-77.48, 38.7]
11172:[-95.339162, 29.718922]
11174:[-85.9538888888889, 31.798055555555557]
11177:[-94.82583333333334, 29.28111111111111]
11178:[-94.86, 29.38]
11180:[-75.105, 39.94]
11181:[-111.653, 35.188]
11182:[-91.1783, 30.4145]
11184:[10.502777777777778, 43.84166666666667]
11188:[-73.9525, 40.63111111111111]
11190:[-73.96138, 40.81222]
11191:[-103.228, 44.076]
11193:[-118.39526, 34.14357]
11195:[-92.3288, 38.9453]
11198:[-117.08083333333333, 33.124722222222225]
11199:[-6.666666666666667, 53.666666666666664]
11200:[-80.7, 28.3]
11209:[-85.40894318, 40.1983223]
11210:[-79.50361111111111, 43.77305555555555]
11211:[172.62027777777777, -43.53]
11212:[170.45, -43.983333333333334]
11213:[-105.36, 40.09]
11216:[10.333333333333334, 44.8]
11217:[10.956944444444444, 44.510555555555555]
11218:[-71.823169, 42.250977]
11221:[-70.66666666666667, -33.45]
11222:[-77.01638888888888, 38.88305555555556]
11234:[11.586111111111112, 50.92722222222222]
11235:[-85.76022222222223, 38.215019444444444]
11236:[81.85, 25.45]
11238:[-91.3875, 31.554444444444446]
11241:[-116.42111111111112, 33.76916666666666]
11242:[-115.98, 33.73]
11248:[-101.878, 33.584]
11249:[-81.96666666666667, 33.46666666666667]
11251:[-76.485, 38.983]
11254:[-116.45, 38.05]
11258:[-64.36142777777778, 45.091125000000005]
11259:[-94.16666666666667, 45.55]
11262:[-122.23583333333333, 38.113055555555555]
11264:[10.722063888888888, 59.93993611111111]
11265:[-91.66861111111112, 41.98305555555556]
11266:[-91.59972222222221, 42.078611111111115]
11269:[-71.16361111111112, 42.706944444444446]
11271:[-75.37277777777777, 39.84722222222222]
11272:[-1.5516666666666667, 53.80722222222222]
11273:[-1.5491666666666666, 53.79972222222222]
11275:[10.133333333333333, 54.333333333333336]
11277:[-100.3, 25.666666666666668]
11278:[12.515833333333333, 41.90333333333333]
11280:[-71.0, 42.25]
11281:[-121.98861111111111, 37.54833333333333]
11282:[-88.95588055555555, 39.84142222222223]
11283:[129.06666666666666, 35.166666666666664]
11285:[-0.5703, 51.2365]
11287:[-77.45083333333334, 37.56272222222222]
11289:[-116.54527777777777, 33.83027777777778]
11293:[-122.32, 47.61]
11294:[-85.38805555555557, 40.19333333333333]
11295:[-94.02055555555556, 33.433055555555555]
11297:[34.983333333333334, 32.81666666666667]
11305:[6.566666666666666, 53.21666666666667]
11306:[6.562777777777778, 53.219166666666666]
11307:[6.733333333333333, 53.25]
11309:[-74.0, 41.925]
11311:[12.335833333333333, 45.4375]
11312:[-121.84, 47.47]
11314:[-76.597338, 39.325663]
11316:[15.166666666666666, 47.25]
11318:[1.3089, 51.1295]
11319:[31.029722222222222, -17.86388888888889]
11321:[-0.3039, 51.4035]
11325:[3.5, 49.5]
11326:[2.8333333333333335, 49.5]
11329:[-117.76916666666666, 33.53138888888889]
11333:[104.91666666666667, 11.55]
11334:[174.786, -41.2731]
11340:[26.216666666666665, -29.116666666666667]
11341:[-118.4707, 34.0168]
11342:[-92.91, 45.5]
11343:[-73.9914, 40.7308]
11345:[-73.81638888888888, 40.74805555555556]
11346:[-74.00638888888889, 40.71736111111111]
11347:[-96.0, 19.0]
11348:[174.91666666666666, -41.21666666666667]
11349:[99.50305555555556, 14.040833333333333]
11352:[-77.27, 40.17]
11355:[21.433333333333334, 42.0]
11356:[1.2416666666666667, 52.62166666666667]
11358:[-73.96388888888889, 40.691111111111105]
11360:[-84.5, 38.03333333333333]
11361:[-84.49472222222222, 38.02972222222222]
11362:[107.6097, -6.912]
11367:[15.322222222222223, -4.325]
11371:[85.33, 23.35]
11372:[8.706388888888888, 49.41027777777778]
11376:[-85.20416666666667, 42.31222222222222]
11377:[-1.253702, 51.751567]
11378:[44.78333333333333, 41.71666666666667]
11380:[-118.28563, 34.02051]
11384:[-118.4333, 34.1833]
11385:[-0.4017, 54.2773]
11387:[-71.53805555555556, 43.20666666666667]
11388:[85.33333333333333, 27.7]
11394:[-64.7713888888889, 46.132777777777775]
11402:[-83.65166666666667, 32.834722222222226]
11405:[-81.2497, 42.9837]
11408:[14.508333333333333, 46.05555555555555]
11412:[-72.33333333333333, 18.533333333333335]
11413:[-91.190034, 30.524674]
11414:[-122.74, 38.04]
11415:[-122.474975, 48.750178]
11417:[6.583333333333333, 52.916666666666664]
11419:[19.016666666666666, 50.266666666666666]
11421:[26.6, 60.833333333333336]
11423:[-81.7, 27.96]
11424:[-118.34138888888889, 33.834722222222226]
11425:[-74.96, 39.8]
11426:[-81.34835, 28.59146]
11427:[-94.36666666666666, 32.55]
11428:[-71.12, 42.406]
11429:[-76.9413888888889, 39.23527777777778]
11430:[-86.010356, 34.010147]
11432:[-117.71267, 34.10413]
11433:[-80.279267, 25.721644]
11437:[78.029, 30.318]
11438:[-111.1975, 45.59138888888889]
11442:[101.0, 4.75]
11444:[-87.8711111111111, 42.37027777777778]
11449:[7.45, 49.91305555555555]
11450:[10.9, 48.36666666666667]
11451:[75.576, 31.326]
11453:[-89.971068, 35.117365]
11457:[-73.94837222222223, 40.80903333333333]
11460:[-93.647595, 42.023949]
11461:[-71.20972222222223, 42.33694444444445]
11462:[-4.2875, 55.871944444444445]
11464:[-1.3235, 51.4009]
11465:[-0.6095, 51.4791]
11466:[-73.75, 41.43]
11469:[18.416666666666668, 43.86666666666667]
11471:[-84.54055555555556, 33.95333333333333]
11473:[130.55, 31.6]
11474:[-156.33333333333334, 20.8]
11476:[-97.115, 32.731]
11477:[-97.12277777777777, 32.705000000000005]
11479:[-71.235005, 42.380596]
11480:[138.31666666666666, 34.916666666666664]
11481:[-93.0972, 31.75]
11482:[1.9166666666666665, 48.833333333333336]
11487:[-2.980277777777778, 56.45722222222223]
11488:[-2.9707, 56.462]
11491:[-122.10946, 37.84096]
11492:[-110.57, 43.92]
11494:[-93.095, 31.693055555555556]
11497:[-81.65, 30.33]
11499:[45.75, 29.5]
11502:[-73.96333333333334, 40.8075]
11504:[20.198, 45.416]
11507:[-96.39555555555556, 42.49805555555556]
11508:[-70.898503, 42.516845]
11511:[-77.01, 38.48]
11513:[30.523333333333333, 50.45]
11515:[-121.65, 42.68]
11516:[13.8, 45.63333333333333]
11517:[-84.16555555555556, 31.58222222222222]
11519:[8.65, 49.86666666666667]
11521:[-83.210278, 42.315278]
11522:[11.616666666666667, 52.13333333333333]
11525:[2.342777777777778, 48.84861111111111]
11529:[-75.34166666666667, 40.12]
11530:[-75.37, 40.21]
11531:[58.29138888888889, 28.82138888888889]
11532:[-87.98, 41.44]
11534:[-78.31666666666666, 44.3]
11539:[-86.55777777777777, 34.76583333333333]
11540:[-86.585, 34.730000000000004]
11541:[37.62916666666667, 55.711111111111116]
11542:[-70.25, 41.72]
11543:[-101.84527777777777, 35.19916666666666]
11545:[-121.31, 36.24]
11546:[-7.4, 53.0]
11548:[18.460555555555555, -33.9575]
11549:[-74.162826, 40.914746]
11551:[-81.2, 42.2]
11553:[7.833333333333333, 46.083333333333336]
11554:[7.6, 46.06666666666667]
11556:[-117.32583333333334, 33.211666666666666]
11559:[-1.488272, 53.381389]
11560:[-76.6, 39.0]
11561:[-74.66444444444446, 40.34444444444445]
11562:[-74.670165, 40.357115]
11563:[-87.34527777777777, 41.595555555555556]
11567:[-96.0, 41.25]
11569:[-77.60143888888888, 43.157675]
11571:[-3.0083, 53.6454]
11573:[-79.94641666666666, 40.44222222222222]
11574:[-1.633, 53.691]
11575:[13.290555555555555, 52.45305555555556]
11576:[-68.6681, 44.8994]
11578:[-122.84888888888888, 49.19]
11580:[-8.47, 51.897222]
11582:[-71.1375, 42.65833333333333]
11583:[-76.44507, 36.99208]
11584:[26.0, -29.0]
11585:[-2.6318, 53.5448]
11587:[7.85, 47.983333333333334]
11588:[-75.64, 39.58]
11589:[-79.65, 43.6]
11590:[-79.96111111111111, 32.79722222222222]
11591:[-79.93333333333334, 32.78333333333333]
11593:[-0.3713861111111111, 50.81471111111111]
11596:[13.361388888888888, 38.11555555555556]
11598:[139.74277777777777, 35.649166666666666]
11599:[-74.7, 40.28]
11602:[31.233333333333334, 30.05]
11604:[-78.35, 40.47]
11605:[-78.3997, 40.5107]
11611:[7.6, 47.56666666666667]
11612:[15.983333333333333, 45.81666666666667]
11613:[-78.72, 40.49]
11614:[-5.051, 50.26]
11617:[-82.42046, 38.42508]
11618:[-75.11, 40.34]
11619:[-88.2, 40.14]
11622:[-117.88138888888888, 33.740833333333335]
11624:[-90.19777777777779, 38.62722222222222]
11626:[-112.1, 35.63333333333333]
11627:[-83.57527777777777, 41.66555555555556]
11628:[-79.9, 32.82]
11630:[-77.01861111111111, 41.24444444444445]
11631:[3.1666666666666665, 43.666666666666664]
11632:[87.41666666666667, 27.166666666666668]
11633:[130.58333333333334, 33.6]
11634:[130.4, 33.583333333333336]
11635:[-73.89763055555557, 40.89369722222222]
11637:[144.9614, -37.7963]
11639:[-83.0145, 40.0]
11641:[-84.47799, 39.14868]
11644:[-84.56138888888889, 39.39944444444444]
11645:[30.51131388888889, 50.44190277777778]
11649:[2.135, 48.8053]
11652:[-74.92, 40.57]
11657:[-71.34944444444444, 42.46027777777778]
11658:[-93.21666666666667, 30.180555555555557]
11659:[-118.326189, 34.103085]
11660:[6.969722222222222, 50.9375]
11662:[6.083333333333333, 50.78333333333333]
11663:[139.719333, 35.709203]
11664:[115.81861111111111, -31.980277777777776]
11666:[-56.18194444444444, -34.88361111111111]
11671:[-77.4, 39.47]
11672:[74.53111111111112, 32.4925]
11673:[-86.78, 36.17]
11674:[-117.75583333333333, 34.06083333333333]
11675:[76.28, 9.97]
11677:[-119.01666666666667, 35.36666666666667]
11678:[35.93277777777777, 31.949722222222224]
11679:[-73.8951888888889, 41.68686666666666]
11681:[-73.99027777777778, 40.75611111111111]
11683:[-78.92083333333333, 40.32277777777778]
11685:[-118.37222222222222, 34.08777777777778]
11689:[-78.51666666666667, -0.23333333333333334]
11695:[-84.50972222222222, 39.065]
11696:[1.0, 52.666666666666664]
11698:[-79.18018, 37.35242]
11700:[-118.44055555555556, 34.05833333333333]
11701:[0.0575, 51.475]
11703:[-71.19, 42.17]
11708:[-87.78, 42.43]
11709:[-123.311751, 48.463325]
11710:[-118.38, 33.99666666666667]
11712:[-157.79638888888888, 21.31138888888889]
11713:[25.6, -33.95805555555556]
11715:[-74.045698, 40.889398]
11717:[-87.11839, 37.757748]
11718:[-77.0736111111111, 38.90888888888889]
11722:[-78.89861111111112, 35.97416666666667]
11724:[-76.13399, 43.03767]
11725:[0.8676, 51.1465]
11730:[-93.244428, 44.973172]
11733:[-100.779004, 46.813343]
11735:[-77.04722222222222, 38.80472222222222]
11737:[10.3, 45.63333333333333]
11739:[24.95, 60.169444444444444]
11741:[-73.41972222222223, 41.09388888888889]
11742:[-82.5225, 40.0722]
11743:[-82.48, 40.09]
11746:[-83.3745, 33.9558]
11747:[-80.76, 40.38]
11748:[-80.61666666666666, 40.358333333333334]
11749:[-73.43, 43.32]
11750:[-73.7786111111111, 41.04]
11751:[-81.39777777777779, 40.821111111111115]
11755:[-74.96, 42.2]
11761:[-88.32277777777777, 42.038333333333334]
11763:[-71.05781, 42.35892]
11764:[9.083333333333334, 45.81666666666667]
11765:[-83.63, 41.38]
11766:[-83.62, 41.36]
11767:[-75.59333333333333, 38.365833333333335]
11771:[15.433333333333334, 47.06666666666667]
11773:[-122.065, 37.906388888888884]
11775:[-83.888639, 43.59505]
11776:[-81.27189444444444, 43.00828888888889]
11777:[-75.4, 39.92]
11778:[-97.0734, 47.9222]
11780:[72.58, 23.03]
11782:[-119.22777777777777, 34.275]
11783:[106.56666666666666, 29.558333333333334]
11790:[153.01277777777779, -27.497777777777777]
11792:[24.655555555555555, 60.205555555555556]
11793:[-87.6, 46.66]
11796:[-76.8, 17.983333333333334]
11797:[-96.68333333333334, 33.016666666666666]
11799:[-72.52777777777777, 42.388888888888886]
11800:[-79.39027777777778, 43.64666666666667]
11802:[-72.25, 42.92]
11807:[12.48472222222222, 41.89888888888889]
11809:[7.319722222222222, 47.96416666666667]
11811:[-97.15, 33.209722222222226]
11815:[80.27, 13.09]
11816:[-78.85, 43.9]
11819:[4.3, 52.083333333333336]
11820:[57.56666666666667, -20.283333333333335]
11825:[-2.328, 51.3796]
11826:[-2.36, 51.38]
11830:[-95.24777777777778, 38.95805555555556]
11831:[-95.23527777777778, 38.97166666666667]
11835:[121.63333333333334, 25.033333333333335]
11837:[-77.28, 38.83]
11843:[-90.57305555555556, 41.48916666666667]
11848:[-70.93333, 43.13556]
11849:[-118.02444444444444, 33.96555555555556]
11851:[-0.3464, 51.5836]
11853:[-1.197, 52.939]
11857:[-118.45917, 33.99083]
11859:[-8.6238, 52.6653]
11860:[-82.55583333333333, 35.580000000000005]
11861:[-82.53, 35.61]
11865:[-76.80916666666667, 42.08527777777778]
11867:[-92.45916666666668, 31.29277777777778]
11869:[-93.47, 45.0]
11870:[-76.2, 43.01]
11871:[-58.472500000000004, -34.60611111111111]
11872:[-58.38166666666667, -34.60333333333333]
11875:[11.96888888888889, 51.48638888888889]
11876:[-82.58333333333333, 27.483333333333334]
11879:[-73.47111111111111, 41.40222222222222]
11880:[116.32666666666667, 40.0]
11884:[-85.61388888888888, 42.28333333333333]
11888:[-80.27222222222223, 25.716666666666665]
11891:[-81.72, 28.77]
11892:[-75.67, 42.91]
11898:[3.9, 7.441666666666667]
11902:[-77.23222222222222, 39.82833333333333]
11904:[-79.23333333333333, 43.18333333333333]
11906:[-78.90722222222223, 35.98861111111111]
11907:[-73.34694444444445, 41.123333333333335]
11908:[-76.21, 40.7]
11910:[-90.18388888888889, 33.51861111111111]
11911:[78.02, 27.18]
11916:[-77.4, 37.55]
11918:[-0.1684, 51.4875]
11919:[-0.08333333333333333, 51.5]
11921:[32.5675, 0.35]
11924:[-0.8124, 51.8168]
11926:[-81.30264, 29.034972]
11927:[-80.69861111111112, 40.07027777777778]
11928:[16.866666666666667, 41.125277777777775]
11931:[-83.73933333333333, 42.274138888888885]
11932:[-93.57027777777778, 41.684999999999995]
11935:[-94.61, 45.55]
11937:[-66.0761111111111, 45.28055555555555]
11938:[-76.585, 39.344]
11940:[-0.11666666666666667, 51.513888888888886]
11941:[-79.46666666666667, 44.05]
11943:[-83.624454, 42.250154]
11945:[0.16666666666666666, 46.083333333333336]
11947:[0.105, 52.132]
11949:[-0.375, 39.46666666666667]
11950:[-78.16666666666667, 39.18333333333333]
11952:[-0.77918, 50.83652]
11953:[-71.09027777777777, 41.9]
11956:[-79.81944444444444, 36.080000000000005]
11957:[-75.31, 40.75]
11960:[-76.360126, 37.034946]
11962:[-120.03, 34.54]
11966:[8.4039514, 49.0092097]
11967:[-72.78722222222223, 41.675]
11969:[10.925555555555555, 44.64694444444444]
11970:[-80.12555555555555, 26.234722222222224]
11972:[-1.0802777777777777, 53.958333333333336]
11975:[-84.481, 42.723]
11977:[132.75, 34.43333333333333]
11979:[-117.29694444444445, 33.121944444444445]
11982:[130.51666666666668, 31.4]
11983:[131.0, 33.0]
11986:[126.63333333333334, 45.75]
11992:[-77.8586111111111, 40.79138888888889]
11995:[-79.91888888888889, 43.263333333333335]
11996:[-120.48333333333333, 37.3]
11998:[-75.12222222222222, 39.91083333333333]
11999:[-97.40194444444445, 27.74277777777778]
12000:[4.421944444444445, 50.876111111111115]
12001:[4.35, 50.85]
12006:[4.5, 49.0]
12008:[-0.2241, 51.5286]
12010:[-71.00638888888889, 42.363055555555555]
12011:[-88.92777777777778, 30.411944444444444]
12012:[-2.1274, 53.2581]
12013:[-74.67, 39.88]
12015:[-118.292901, 34.087026]
12016:[-86.86027777777777, 39.64138888888889]
12017:[-82.96555555555555, 38.74305555555556]
12018:[-0.13357777777777777, 51.524788888888885]
12020:[13.033333333333333, 47.8]
12024:[-87.02472222222222, 32.41638888888889]
12025:[30.743444444444446, 46.48572222222222]
12026:[104.06472222222222, 30.65861111111111]
12027:[102.93333333333334, 30.133333333333333]
12033:[12.5725, 55.67972222222222]
12035:[-4.024444444444445, 39.85666666666667]
12038:[-75.31694444444445, 40.02111111111111]
12039:[-1.0, 53.166666666666664]
12042:[-74.235692, 40.76804]
12044:[106.66666666666667, 10.75]
12046:[-96.95, 32.81666666666667]
12049:[-66.641, 45.946]
12051:[138.60414, -34.919159]
12052:[-83.24555555555555, 42.58361111111111]
12053:[-73.59388888888888, 40.81888888888889]
12054:[4.483333333333333, 52.166666666666664]
12057:[34.801361, 32.111767]
12058:[-118.24, 34.125]
12060:[-87.67507, 42.05045]
12061:[-85.65571944444444, 42.96125]
12062:[-86.1713888888889, 39.839444444444446]
12064:[-71.15555555555557, 41.70138888888889]
12065:[-121.424111111, 38.5602222222]
12067:[-73.66083333333334, 41.025555555555556]
12068:[-70.76, 44.49]
12070:[51.42305555555555, 35.69611111111111]
12073:[-3.0, 51.18]
12075:[153.02805555555557, -27.47694444444444]
12077:[-90.63388888888889, 41.63583333333333]
12078:[32.86666666666667, 39.93333333333333]
12079:[-90.20777777777778, 32.29611111111111]
12080:[174.76833333333335, -41.288888888888884]
12084:[-73.83055555555555, 40.91416666666667]
12085:[-71.065994, 42.351807]
12088:[8.469166666666666, 49.48888888888889]
12089:[-122.308, 47.655]
12093:[-89.19, 13.69]
12095:[-88.789, 33.454]
12098:[30.383333333333333, -29.616666666666667]
12100:[-3.1, 51.019]
12102:[-83.06583333333333, 42.306666666666665]
12104:[-121.92333333333333, 36.555277777777775]
12105:[-75.16027777777778, 44.59277777777778]
12106:[-73.35222222222221, 40.86]
12108:[-70.0111111111111, -32.65277777777778]
12112:[15.0, 43.0]
12116:[-71.27472222222222, 46.78]
12117:[-106.61861, 35.08389]
12118:[7.75, 48.58]
12124:[-76.56, 42.94]
12125:[-76.56666666666666, 42.93333333333333]
12127:[1.069, 51.297]
12128:[1.087, 51.275]
12129:[-118.379, 34.1739]
12131:[-93.20861111111111, 30.21472222222222]
12133:[-73.99416666666667, 40.74666666666667]
12134:[88.62, 27.33]
12138:[-73.8865, 40.8811]
12140:[-147.72305555555556, 64.8436111111111]
12142:[36.81666666666667, -1.2833333333333332]
12143:[55.29722222222222, 25.263055555555557]
12148:[-88.72583333333334, 34.25972222222222]
12154:[-119.71416666666667, 34.42583333333333]
12155:[-71.30667, 42.29528]
12158:[-6.222222222222222, 53.30833333333333]
12159:[-121.7598888888889, 46.85052777777778]
12162:[9.214099999999998, 48.8056]
12167:[-106.77888888888889, 32.31444444444444]
12168:[-6.75, 53.166666666666664]
12170:[-87.80583333333333, 42.726111111111116]
12171:[-117.1875, 32.77111111111111]
12173:[-2.24, 51.87]
12174:[166.93333333333334, -0.5333333333333333]
12176:[7.5836, 47.55858]
12178:[-0.8333333333333334, 52.28333333333333]
12179:[-93.235353, 44.974747]
12180:[-68.77027777777778, 44.80361111111111]
12181:[-83.93, 35.95166666666667]
12182:[80.9, 26.8]
12183:[-113.52444444444444, 53.52444444444444]
12184:[93.37, 27.06]
12187:[51.395198, 35.703468]
12191:[-82.64888888888889, 34.51444444444444]
12192:[136.9, 35.18333333333333]
12194:[-74.005, 40.71138888888889]
12200:[126.95, 37.46]
12202:[8.24, 50.08]
12203:[-0.12892, 51.49039]
12204:[-0.05, 51.516666666666666]
12206:[-3.8, 50.7]
12207:[0.0, 51.48]
12208:[77.23388888888888, 28.62472222222222]
12211:[-73.983178, 40.773871]
12212:[-80.51666666666667, 43.46666666666667]
12217:[-81.8, 26.15]
12218:[-111.65, 40.25]
12220:[-92.28583333333333, 34.742222222222225]
12222:[-0.1283, 51.5086]
12223:[-0.13333333333333333, 51.5]
12224:[74.8296, 12.8582]
12227:[-1.737, 51.416]
12228:[-71.80833333333334, 42.23916666666667]
12230:[31.05, -29.883333333333333]
12232:[-79.91, 40.91]
12233:[-92.03333333333333, 30.216666666666665]
12235:[4.4, 51.21666666666667]
12236:[-88.45, 42.32]
12242:[13.008055555555556, 52.36194444444445]
12245:[140.96666666666667, 38.35]
12246:[-79.68333333333334, 43.45]
12247:[-2.066666666666667, 51.88333333333333]
12248:[14.4037, 50.0884]
12252:[-17.446666666666665, 14.692777777777778]
12254:[-84.35, 46.53333333333333]
12256:[-74.15, 40.29]
12262:[-72.928, 41.312]
12265:[7.783333333333333, 48.81666666666667]
12266:[-0.13944444444444445, 51.509166666666665]
12267:[-79.25, 43.88333333333333]
12269:[17.628888888888888, 59.8575]
12270:[17.64472222222222, 59.85805555555556]
12273:[1.0, 42.666666666666664]
12275:[-86.83055555555555, 36.166666666666664]
12277:[-117.714, 34.098]
12279:[-108.53722222222223, 45.78666666666666]
12283:[-95.94611111111111, 41.264722222222225]
12285:[13.066666666666666, 52.4]
12286:[2.336388888888889, 48.861111111111114]
12288:[-88.99346, 40.51076]
12289:[-119.68, 40.63]
12293:[-1.9305555555555554, 52.45055555555556]
12298:[-104.823, 38.848]
12299:[-75.155, 39.981]
12300:[78.48, 17.37]
12302:[-122.14508, 37.413579]
12309:[-92.01666666666667, 34.21666666666667]
12311:[140.46666666666667, 37.4]
12313:[-77.11305555555555, 38.984722222222224]
12316:[-63.0, 46.25]
12320:[-114.02, 48.29]
12323:[-0.4692, 51.7526]
12324:[-9.04888888888889, 53.27194444444444]
12325:[-9.0, 53.333333333333336]
12330:[-62.833333333333336, 17.9]
12331:[15.802222222222223, 40.63861111111111]
12334:[-0.1099, 51.3727]
12335:[-135.0, 64.0]
12341:[-70.94777777777779, 42.981388888888894]
12342:[-71.09, 42.99]
12343:[-74.31, 44.6]
12345:[-118.16757, 34.16125]
12351:[-83.22194444444445, 42.473333333333336]
12352:[-82.218576, 41.292929]
12353:[10.166666666666666, 36.8]
12354:[35.38333333333333, 32.0]
12357:[-7.25, 52.583333333333336]
12363:[-88.10833333333333, 41.85611111111111]
12364:[-106.748, 32.283]
12365:[-123.031, 44.936]
12366:[-73.958, 41.393]
12367:[7.215833333333333, 51.481944444444444]
12369:[73.03333333333333, 33.6]
12376:[-95.94638888888889, 36.15222222222222]
12377:[-3.437, 56.397]
12379:[-82.64, 27.773055555555555]
12381:[-93.05527777777777, 34.49722222222222]
12382:[-84.03, 33.96]
12383:[-82.4375, 42.98027777777778]
12385:[9.0, 40.0]
12388:[-122.417144, 37.803456]
12390:[-76.73, 39.92]
12391:[-2.944, 54.891]
12392:[-73.96194444444444, 40.8075]
12393:[-71.4346388888889, 41.843333333333334]
12400:[-63.59166666666667, 44.636944444444445]
12402:[-83.2925, 42.64611111111111]
